COUNTRY_REGION,CONTINENTEXP,ISO3166_1,CASES_WEEKLY,DEATHS_WEEKLY,DATE,PEOPLE_FULLY_VACCINATED_WEEKLY,PEOPLE_VACCINATED_WEEKLY,WEEKLY_VACCINATIONS,DEATHS_PER_1000CASES_RATIO,WEEKLY_VAC_X1000,PEOPLE_FULLY_VAC_WEEKLY_PER1000,PEOPLE_VAC_WEEKLY_PER1000,CASES_WEEKLY_X1000
EU/EEA (total),Europe,,1087133.0,28296.0,2020-11-23,,,,26.0,,,,1087.133
EU/EEA (total),Europe,,897170.0,23251.0,2021-01-04,,,,25.9,,,,897.17
EU/EEA (total),Europe,,1096560.0,24115.0,2021-01-04,,,,22.0,,,,1096.56
EU/EEA (total),Europe,,973317.0,24264.0,2021-01-11,,,,24.9,,,,973.317
EU/EEA (total),Europe,,733584.0,19992.0,2021-02-01,,,,27.3,,,,733.584
EU/EEA (total),Europe,,754284.0,13782.0,2021-02-22,,,,18.3,,,,754.284
EU/EEA (total),Europe,,561944.0,9905.0,2021-05-03,,,,17.6,,,,561.944
EU/EEA (total),Europe,,343990.0,5682.0,2021-05-17,,,,16.5,,,,343.99
EU/EEA (total),Europe,,247360.0,4059.0,2021-05-24,,,,16.4,,,,247.36
EU/EEA (total),Europe,,157198.0,817.0,2021-06-28,,,,5.2,,,,157.198
EU/EEA (total),Europe,,485003.0,1404.0,2021-07-26,,,,2.9,,,,485.003
EU/EEA (total),Europe,,460372.0,1834.0,2021-08-02,,,,4.0,,,,460.372
EU/EEA (total),Europe,,445662.0,3172.0,2021-08-23,,,,7.1,,,,445.662
EU/EEA (total),Europe,,362233.0,3543.0,2021-09-06,,,,9.8,,,,362.233
EU/EEA (total),Europe,,338657.0,3743.0,2021-09-13,,,,11.1,,,,338.657
EU/EEA (total),Europe,,323686.0,3806.0,2021-09-20,,,,11.8,,,,323.686
EU/EEA (total),Europe,,1606552.0,12899.0,2021-11-15,,,,8.0,,,,1606.552
EU/EEA (total),Europe,,,11928.0,2022-01-10,,,,,,,,
EU/EEA (total),Europe,,4351848.0,7678.0,2022-03-14,,,,1.8,,,,4351.848
EU/EEA (total),Europe,,3116994.0,6236.0,2022-04-04,,,,2.0,,,,3116.994
EU/EEA (total),Europe,,1905440.0,2466.0,2022-06-20,,,,1.3,,,,1905.44
EU/EEA (total),Europe,,,2352.0,2022-08-29,,,,,,,,
EU/EEA (total),Europe,,,1945.0,2022-09-05,,,,,,,,
EU/EEA (total),Europe,,1644544.0,,2022-10-10,,,,,,,,1644.544
EU/EEA (total),Europe,,,2862.0,2022-11-21,,,,,,,,
EU/EEA (total),Europe,,,1.0,2020-02-03,,,,,,,,
EU/EEA (total),Europe,,,9.0,2020-02-24,,,,,,,,
EU/EEA (total),Europe,,11974.0,721.0,2020-03-09,,,,60.2,,,,11.974
EU/EEA (total),Europe,,175181.0,17640.0,2020-03-30,,,,100.7,,,,175.181
EU/EEA (total),Europe,,98417.0,15562.0,2020-04-20,,,,158.1,,,,98.417
EU/EEA (total),Europe,,76037.0,11504.0,2020-04-27,,,,151.3,,,,76.037
EU/EEA (total),Europe,,35290.0,4049.0,2020-05-18,,,,114.7,,,,35.29
EU/EEA (total),Europe,,27646.0,,2020-06-15,,,,,,,,27.646
EU/EEA (total),Europe,,,1350.0,2020-06-15,,,,,,,,
EU/EEA (total),Europe,,29265.0,673.0,2020-07-13,,,,23.0,,,,29.265
EU/EEA (total),Europe,,38442.0,620.0,2020-07-20,,,,16.1,,,,38.442
EU/EEA (total),Europe,,263222.0,2258.0,2020-09-21,,,,8.6,,,,263.222
EU/EEA (total),Europe,,480304.0,4158.0,2020-10-12,,,,8.7,,,,480.304
EU/EEA (total),Europe,,722188.0,6006.0,2020-10-19,,,,8.3,,,,722.188
EU/EEA (total),Europe,,1435130.0,22283.0,2020-11-09,,,,15.5,,,,1435.13
EU/EEA (total),Europe,,899290.0,27927.0,2020-11-30,,,,31.1,,,,899.29
EU/EEA (total),Europe,,825710.0,27191.0,2020-12-07,,,,32.9,,,,825.71
EU/EEA (total),Europe,,856483.0,27194.0,2020-12-14,,,,31.8,,,,856.483
EU/EEA (total),Europe,,790484.0,23223.0,2020-12-28,,,,29.4,,,,790.484
EU/EEA (total),Europe,,943484.0,24230.0,2021-01-18,,,,25.7,,,,943.484
EU/EEA (total),Europe,,857792.0,22437.0,2021-01-25,,,,26.2,,,,857.792
EU/EEA (total),Europe,,654573.0,14563.0,2021-02-15,,,,22.2,,,,654.573
EU/EEA (total),Europe,,812000.0,13590.0,2021-03-01,,,,16.7,,,,812.0
EU/EEA (total),Europe,,918050.0,14448.0,2021-03-08,,,,15.7,,,,918.05
EU/EEA (total),Europe,,1175188.0,16404.0,2021-03-22,,,,14.0,,,,1175.188
EU/EEA (total),Europe,,1090181.0,17362.0,2021-03-29,,,,15.9,,,,1090.181
EU/EEA (total),Europe,,924106.0,16090.0,2021-04-12,,,,17.4,,,,924.106
EU/EEA (total),Europe,,823366.0,14799.0,2021-04-19,,,,18.0,,,,823.366
EU/EEA (total),Europe,,684136.0,12405.0,2021-04-26,,,,18.1,,,,684.136
EU/EEA (total),Europe,,192930.0,2841.0,2021-05-31,,,,14.7,,,,192.93
EU/EEA (total),Europe,,131302.0,2011.0,2021-06-07,,,,15.3,,,,131.302
EU/EEA (total),Europe,,95462.0,1502.0,2021-06-14,,,,15.7,,,,95.462
EU/EEA (total),Europe,,88733.0,1048.0,2021-06-21,,,,11.8,,,,88.733
EU/EEA (total),Europe,,294657.0,695.0,2021-07-05,,,,2.4,,,,294.657
EU/EEA (total),Europe,,417290.0,695.0,2021-07-12,,,,1.7,,,,417.29
EU/EEA (total),Europe,,467379.0,2272.0,2021-08-09,,,,4.9,,,,467.379
EU/EEA (total),Europe,,468758.0,6095.0,2021-10-11,,,,13.0,,,,468.758
EU/EEA (total),Europe,,642125.0,7690.0,2021-10-18,,,,12.0,,,,642.125
EU/EEA (total),Europe,,794943.0,8921.0,2021-10-25,,,,11.2,,,,794.943
EU/EEA (total),Europe,,1261574.0,11599.0,2021-11-08,,,,9.2,,,,1261.574
EU/EEA (total),Europe,,1815296.0,13912.0,2021-11-22,,,,7.7,,,,1815.296
EU/EEA (total),Europe,,1861692.0,14007.0,2021-11-29,,,,7.5,,,,1861.692
EU/EEA (total),Europe,,1767775.0,13700.0,2021-12-06,,,,7.7,,,,1767.775
EU/EEA (total),Europe,,1791301.0,12764.0,2021-12-13,,,,7.1,,,,1791.301
EU/EEA (total),Europe,,2186236.0,11171.0,2021-12-20,,,,5.1,,,,2186.236
EU/EEA (total),Europe,,4140807.0,10950.0,2021-12-27,,,,2.6,,,,4140.807
EU/EEA (total),Europe,,6762312.0,,2022-01-10,,,,,,,,6762.312
EU/EEA (total),Europe,,8549938.0,12113.0,2022-01-17,,,,1.4,,,,8549.938
EU/EEA (total),Europe,,9059850.0,13160.0,2022-01-24,,,,1.5,,,,9059.85
EU/EEA (total),Europe,,5924701.0,14597.0,2022-02-07,,,,2.5,,,,5924.701
EU/EEA (total),Europe,,4371603.0,13678.0,2022-02-14,,,,3.1,,,,4371.603
EU/EEA (total),Europe,,3804800.0,6828.0,2022-03-28,,,,1.8,,,,3804.8
EU/EEA (total),Europe,,2562846.0,5512.0,2022-04-11,,,,2.2,,,,2562.846
EU/EEA (total),Europe,,1793329.0,4578.0,2022-04-25,,,,2.6,,,,1793.329
EU/EEA (total),Europe,,1471232.0,3963.0,2022-05-02,,,,2.7,,,,1471.232
EU/EEA (total),Europe,,1073747.0,2907.0,2022-05-16,,,,2.7,,,,1073.747
EU/EEA (total),Europe,,808812.0,2319.0,2022-05-23,,,,2.9,,,,808.812
EU/EEA (total),Europe,,876310.0,2157.0,2022-05-30,,,,2.5,,,,876.31
EU/EEA (total),Europe,,1026099.0,2070.0,2022-06-06,,,,2.0,,,,1026.099
EU/EEA (total),Europe,,1359929.0,2189.0,2022-06-13,,,,1.6,,,,1359.929
EU/EEA (total),Europe,,2526474.0,2768.0,2022-06-27,,,,1.1,,,,2526.474
EU/EEA (total),Europe,,2877859.0,,2022-07-04,,,,,,,,2877.859
EU/EEA (total),Europe,,,4594.0,2022-07-11,,,,,,,,
EU/EEA (total),Europe,,2646226.0,,2022-07-11,,,,,,,,2646.226
EU/EEA (total),Europe,,2231395.0,,2022-07-18,,,,,,,,2231.395
EU/EEA (total),Europe,,,5208.0,2022-07-25,,,,,,,,
EU/EEA (total),Europe,,1731119.0,,2022-07-25,,,,,,,,1731.119
EU/EEA (total),Europe,,,4574.0,2022-08-01,,,,,,,,
EU/EEA (total),Europe,,,3473.0,2022-08-15,,,,,,,,
EU/EEA (total),Europe,,,2739.0,2022-08-22,,,,,,,,
EU/EEA (total),Europe,,766361.0,,2022-08-22,,,,,,,,766.361
EU/EEA (total),Europe,,675052.0,,2022-08-29,,,,,,,,675.052
EU/EEA (total),Europe,,671013.0,,2022-09-05,,,,,,,,671.013
EU/EEA (total),Europe,,,1858.0,2022-09-12,,,,,,,,
EU/EEA (total),Europe,,803928.0,,2022-09-12,,,,,,,,803.928
EU/EEA (total),Europe,,,1930.0,2022-09-19,,,,,,,,
EU/EEA (total),Europe,,,2584.0,2022-09-26,,,,,,,,
EU/EEA (total),Europe,,1628626.0,,2022-10-03,,,,,,,,1628.626
EU/EEA (total),Europe,,,3597.0,2022-10-24,,,,,,,,
EU/EEA (total),Europe,,,2957.0,2022-10-31,,,,,,,,
EU/EEA (total),Europe,,,2784.0,2022-11-07,,,,,,,,
EU/EEA (total),Europe,,702039.0,,2022-11-07,,,,,,,,702.039
EU/EEA (total),Europe,,781367.0,,2022-11-14,,,,,,,,781.367
EU/EEA (total),Europe,,851443.0,,2022-11-21,,,,,,,,851.443
EU/EEA (total),Europe,,,3664.0,2022-12-05,,,,,,,,
EU/EEA (total),Europe,,,4693.0,2022-12-19,,,,,,,,
EU/EEA (total),Europe,,834054.0,,2022-12-19,,,,,,,,834.054
EU/EEA (total),Europe,,,4441.0,2022-12-26,,,,,,,,
EU/EEA (total),Europe,,301030.0,,2023-01-09,,,,,,,,301.03
EU/EEA (total),Europe,,219211.0,,2023-01-30,,,,,,,,219.211
EU/EEA (total),Europe,,,1579.0,2023-02-06,,,,,,,,
EU/EEA (total),Europe,,,1766.0,2023-02-13,,,,,,,,
EU/EEA (total),Europe,,287441.0,,2023-02-20,,,,,,,,287.441
EU/EEA (total),Europe,,223758.0,,2023-03-06,,,,,,,,223.758
EU/EEA (total),Europe,,,1776.0,2023-03-13,,,,,,,,
EU/EEA (total),Europe,,217699.0,,2023-03-13,,,,,,,,217.699
EU/EEA (total),Europe,,,1550.0,2023-03-27,,,,,,,,
EU/EEA (total),Europe,,,1305.0,2023-04-10,,,,,,,,
EU/EEA (total),Europe,,,0.0,2020-02-10,,,,,,,,
EU/EEA (total),Europe,,27519.0,757.0,2020-07-06,,,,27.5,,,,27.519
EU/EEA (total),Europe,,934815.0,26564.0,2020-12-21,,,,28.4,,,,934.815
EU/EEA (total),Europe,,627423.0,16862.0,2021-02-08,,,,26.9,,,,627.423
EU/EEA (total),Europe,,1034790.0,15400.0,2021-03-15,,,,14.9,,,,1034.79
EU/EEA (total),Europe,,960450.0,17199.0,2021-04-05,,,,17.9,,,,960.45
EU/EEA (total),Europe,,423204.0,7676.0,2021-05-10,,,,18.1,,,,423.204
EU/EEA (total),Europe,,485038.0,966.0,2021-07-19,,,,2.0,,,,485.038
EU/EEA (total),Europe,,458192.0,2874.0,2021-08-16,,,,6.3,,,,458.192
EU/EEA (total),Europe,,401144.0,3389.0,2021-08-30,,,,8.4,,,,401.144
EU/EEA (total),Europe,,392788.0,5206.0,2021-10-04,,,,13.3,,,,392.788
EU/EEA (total),Europe,,980534.0,10177.0,2021-11-01,,,,10.4,,,,980.534
EU/EEA (total),Europe,,5969284.0,10732.0,2022-01-03,,,,1.8,,,,5969.284
EU/EEA (total),Europe,,7786058.0,14813.0,2022-01-31,,,,1.9,,,,7786.058
EU/EEA (total),Europe,,3484333.0,11610.0,2022-02-21,,,,3.3,,,,3484.333
EU/EEA (total),Europe,,3458375.0,9711.0,2022-02-28,,,,2.8,,,,3458.375
EU/EEA (total),Europe,,3991868.0,8093.0,2022-03-07,,,,2.0,,,,3991.868
EU/EEA (total),Europe,,4396674.0,7167.0,2022-03-21,,,,1.6,,,,4396.674
EU/EEA (total),Europe,,2196900.0,4935.0,2022-04-18,,,,2.2,,,,2196.9
EU/EEA (total),Europe,,1346704.0,3450.0,2022-05-09,,,,2.6,,,,1346.704
EU/EEA (total),Europe,,,3644.0,2022-07-04,,,,,,,,
EU/EEA (total),Europe,,,5366.0,2022-07-18,,,,,,,,
EU/EEA (total),Europe,,1286523.0,,2022-08-01,,,,,,,,1286.523
EU/EEA (total),Europe,,,4001.0,2022-08-08,,,,,,,,
EU/EEA (total),Europe,,1000918.0,,2022-08-08,,,,,,,,1000.918
EU/EEA (total),Europe,,840410.0,,2022-08-15,,,,,,,,840.41
EU/EEA (total),Europe,,1364424.0,,2022-09-26,,,,,,,,1364.424
EU/EEA (total),Europe,,,3463.0,2022-10-03,,,,,,,,
EU/EEA (total),Europe,,,4091.0,2022-10-10,,,,,,,,
EU/EEA (total),Europe,,,4061.0,2022-10-17,,,,,,,,
EU/EEA (total),Europe,,1402422.0,,2022-10-17,,,,,,,,1402.422
EU/EEA (total),Europe,,998887.0,,2022-10-24,,,,,,,,998.887
EU/EEA (total),Europe,,741482.0,,2022-10-31,,,,,,,,741.482
EU/EEA (total),Europe,,,2790.0,2022-11-14,,,,,,,,
EU/EEA (total),Europe,,,3293.0,2022-11-28,,,,,,,,
EU/EEA (total),Europe,,972025.0,,2022-11-28,,,,,,,,972.025
EU/EEA (total),Europe,,1015378.0,,2022-12-05,,,,,,,,1015.378
EU/EEA (total),Europe,,972841.0,,2022-12-12,,,,,,,,972.841
EU/EEA (total),Europe,,586381.0,,2022-12-26,,,,,,,,586.381
EU/EEA (total),Europe,,,3874.0,2023-01-02,,,,,,,,
EU/EEA (total),Europe,,445524.0,,2023-01-02,,,,,,,,445.524
EU/EEA (total),Europe,,,3054.0,2023-01-09,,,,,,,,
EU/EEA (total),Europe,,,2386.0,2023-01-16,,,,,,,,
EU/EEA (total),Europe,,212256.0,,2023-01-16,,,,,,,,212.256
EU/EEA (total),Europe,,,1940.0,2023-01-23,,,,,,,,
EU/EEA (total),Europe,,211470.0,,2023-01-23,,,,,,,,211.47
EU/EEA (total),Europe,,,1617.0,2023-01-30,,,,,,,,
EU/EEA (total),Europe,,221424.0,,2023-02-06,,,,,,,,221.424
EU/EEA (total),Europe,,,1694.0,2023-02-20,,,,,,,,
EU/EEA (total),Europe,,,1597.0,2023-02-27,,,,,,,,
EU/EEA (total),Europe,,253644.0,,2023-02-27,,,,,,,,253.644
EU/EEA (total),Europe,,,1577.0,2023-03-06,,,,,,,,
EU/EEA (total),Europe,,,1678.0,2023-03-20,,,,,,,,
EU/EEA (total),Europe,,,1261.0,2023-04-03,,,,,,,,
EU/EEA (total),Europe,,146074.0,,2023-04-03,,,,,,,,146.074
EU/EEA (total),Europe,,145188.0,,2023-04-10,,,,,,,,145.188
EU/EEA (total),Europe,,,1389.0,2023-04-17,,,,,,,,
EU/EEA (total),Europe,,140047.0,,2023-04-17,,,,,,,,140.047
EU/EEA (total),Europe,,,1315.0,2023-04-24,,,,,,,,
EU/EEA (total),Europe,,355324.0,4359.0,2021-09-27,,,,12.3,,,,355.324
EU/EEA (total),Europe,,,4402.0,2022-12-12,,,,,,,,
EU/EEA (total),Europe,,253165.0,,2023-02-13,,,,,,,,253.165
EU/EEA (total),Europe,,205417.0,,2023-03-20,,,,,,,,205.417
EU/EEA (total),Europe,,174433.0,,2023-03-27,,,,,,,,174.433
EU/EEA (total),Europe,,960522.0,,2022-09-19,,,,,,,,960.522
EU/EEA (total),Europe,,118385.0,,2023-04-24,,,,,,,,118.385
EU/EEA (total),Europe,,,1194.0,2023-05-01,,,,,,,,
EU/EEA (total),Europe,,96538.0,,2023-05-01,,,,,,,,96.538
EU/EEA (total),Europe,,,1006.0,2023-05-08,,,,,,,,
EU/EEA (total),Europe,,83408.0,,2023-05-08,,,,,,,,83.408
EU/EEA (total),Europe,,,852.0,2023-05-15,,,,,,,,
EU/EEA (total),Europe,,73780.0,,2023-05-15,,,,,,,,73.78
EU/EEA (total),Europe,,,756.0,2023-05-22,,,,,,,,
EU/EEA (total),Europe,,75298.0,,2023-05-22,,,,,,,,75.298
EU/EEA (total),Europe,,,660.0,2023-05-29,,,,,,,,
EU/EEA (total),Europe,,54973.0,,2023-05-29,,,,,,,,54.973
EU/EEA (total),Europe,,,554.0,2023-06-05,,,,,,,,
EU/EEA (total),Europe,,44334.0,,2023-06-05,,,,,,,,44.334
EU/EEA (total),Europe,,,429.0,2023-06-12,,,,,,,,
EU/EEA (total),Europe,,34249.0,,2023-06-12,,,,,,,,34.249
EU/EEA (total),Europe,,,353.0,2023-06-19,,,,,,,,
EU/EEA (total),Europe,,27712.0,,2023-06-19,,,,,,,,27.712
EU/EEA (total),Europe,,,198.0,2023-06-26,,,,,,,,
EU/EEA (total),Europe,,12455.0,,2023-06-26,,,,,,,,12.455
EU/EEA (total),Europe,,,169.0,2023-07-03,,,,,,,,
EU/EEA (total),Europe,,9170.0,,2023-07-03,,,,,,,,9.17
EU/EEA (total),Europe,,,139.0,2023-07-10,,,,,,,,
EU/EEA (total),Europe,,9562.0,,2023-07-10,,,,,,,,9.562
EU/EEA (total),Europe,,,137.0,2023-07-17,,,,,,,,
EU/EEA (total),Europe,,10907.0,,2023-07-17,,,,,,,,10.907
EU/EEA (total),Europe,,,151.0,2023-07-24,,,,,,,,
EU/EEA (total),Europe,,14037.0,,2023-07-24,,,,,,,,14.037
EU/EEA (total),Europe,,,156.0,2023-07-31,,,,,,,,
EU/EEA (total),Europe,,,149.0,2023-08-07,,,,,,,,
EU/EEA (total),Europe,,19793.0,,2023-08-07,,,,,,,,19.793
EU/EEA (total),Europe,,,218.0,2023-08-14,,,,,,,,
EU/EEA (total),Europe,,26290.0,,2023-08-14,,,,,,,,26.29
EU/EEA (total),Europe,,,264.0,2023-08-21,,,,,,,,
EU/EEA (total),Europe,,36901.0,,2023-08-21,,,,,,,,36.901
EU/EEA (total),Europe,,,277.0,2023-08-28,,,,,,,,
EU/EEA (total),Europe,,44535.0,,2023-08-28,,,,,,,,44.535
EU/EEA (total),Europe,,,325.0,2023-09-04,,,,,,,,
EU/EEA (total),Europe,,58189.0,,2023-09-04,,,,,,,,58.189
EU/EEA (total),Europe,,,394.0,2023-09-11,,,,,,,,
EU/EEA (total),Europe,,74186.0,,2023-09-11,,,,,,,,74.186
EU/EEA (total),Europe,,,378.0,2023-09-18,,,,,,,,
EU/EEA (total),Europe,,83530.0,,2023-09-18,,,,,,,,83.53
EU/EEA (total),Europe,,,364.0,2023-09-25,,,,,,,,
EU/EEA (total),Europe,,84501.0,,2023-09-25,,,,,,,,84.501
EU/EEA (total),Europe,,,433.0,2023-10-02,,,,,,,,
EU/EEA (total),Europe,,85512.0,,2023-10-02,,,,,,,,85.512
EU/EEA (total),Europe,,,513.0,2023-10-09,,,,,,,,
EU/EEA (total),Europe,,79042.0,,2023-10-09,,,,,,,,79.042
EU/EEA (total),Europe,,,503.0,2023-10-16,,,,,,,,
EU/EEA (total),Europe,,,550.0,2023-10-23,,,,,,,,
EU/EEA (total),Europe,,65754.0,,2023-10-23,,,,,,,,65.754
EU/EEA (total),Europe,,,501.0,2023-10-30,,,,,,,,
EU/EEA (total),Europe,,60312.0,,2023-10-30,,,,,,,,60.312
EU/EEA (total),Europe,,,630.0,2023-11-06,,,,,,,,
EU/EEA (total),Europe,,68468.0,,2023-11-06,,,,,,,,68.468
EU/EEA (total),Europe,,,588.0,2023-11-13,,,,,,,,
EU/EEA (total),Europe,,80379.0,,2023-11-13,,,,,,,,80.379
EU/EEA (total),Europe,,,257.0,2023-11-20,,,,,,,,
Iceland,Europe,IS,551.0,0.0,2022-04-25,,,,0.0,,,,0.551
Netherlands,Europe,NL,,,2023-11-06,,,,,,,,
Luxembourg,Europe,LU,284.0,,2023-10-23,,,,,,,,0.284
Netherlands,Europe,NL,55977.0,269.0,2020-10-19,,,,4.8,,,,55.977
Croatia,Europe,HR,351.0,0.0,2020-07-06,,,,0.0,,,,0.351
Slovakia,Europe,SK,2381.0,16.0,2022-10-24,,,,6.7,,,,2.381
Belgium,Europe,BE,,,2020-01-13,,,,,,,,
Slovakia,Europe,SK,0.0,,2020-02-17,,,,,,,,0.0
Latvia,Europe,LV,4909.0,16.0,2022-08-29,,,,3.3,,,,4.909
Spain,Europe,ES,1.0,,2020-01-27,,,,,,,,0.001
Cyprus,Europe,CY,101.0,0.0,2020-09-21,,,,0.0,,,,0.101
Norway,Europe,NO,,,2020-02-03,,,,,,,,
Sweden,Europe,SE,7455.0,138.0,2020-06-29,,,,18.5,,,,7.455
Greece,Europe,GR,47.0,7.0,2020-05-25,,,,148.9,,,,0.047
Norway,Europe,NO,,,2020-02-10,,,,,,,,
Sweden,Europe,SE,2919.0,11.0,2020-09-28,,,,3.8,,,,2.919
Norway,Europe,NO,372.0,1.0,2020-08-10,,,,2.7,,,,0.372
Hungary,Europe,HU,1016.0,16.0,2023-03-06,,,,15.7,,,,1.016
Slovakia,Europe,SK,10.0,0.0,2020-06-08,,,,0.0,,,,0.01
Liechtenstein,Europe,LI,,,2020-02-24,,,,,,,,
France,Europe,FR,,,2020-02-17,,,,,,,,
Lithuania,Europe,LT,15.0,0.0,2020-06-29,,,,0.0,,,,0.015
Czechia,Europe,CZ,0.0,0.0,2020-02-17,,,,,,,,0.0
Slovakia,Europe,SK,5634.0,16.0,2022-09-26,,,,2.8,,,,5.634
Iceland,Europe,IS,44.0,,2023-03-13,,,,,,,,0.044
Romania,Europe,RO,8139.0,312.0,2020-08-31,,,,38.3,,,,8.139
Germany,Europe,DE,6.0,1.0,2020-02-24,,,,166.7,,,,0.006
Sweden,Europe,SE,3344.0,160.0,2023-11-13,,,,47.8,,,,3.344
Liechtenstein,Europe,LI,0.0,0.0,2023-07-31,,,,,,,,0.0
Latvia,Europe,LV,137.0,12.0,2023-04-24,,,,87.6,,,,0.137
Slovenia,Europe,SI,6.0,3.0,2023-07-10,,,,500.0,,,,0.006
Italy,Europe,IT,243332.0,4884.0,2020-11-16,,,,20.1,,,,243.332
Slovakia,Europe,SK,1043.0,8.0,2023-03-20,,,,7.7,,,,1.043
Slovakia,Europe,SK,583.0,5.0,2023-04-10,,,,8.6,,,,0.583
Slovenia,Europe,SI,110.0,6.0,2023-05-29,,,,54.5,,,,0.11
Luxembourg,Europe,LU,,,2020-01-27,,,,,,,,
Latvia,Europe,LV,0.0,0.0,2020-02-03,,,,,,,,0.0
Luxembourg,Europe,LU,106.0,0.0,2020-06-29,,,,0.0,,,,0.106
Hungary,Europe,HU,32004.0,703.0,2020-11-09,,,,22.0,,,,32.004
Slovenia,Europe,SI,475.0,26.0,2023-11-06,,,,54.7,,,,0.475
Hungary,Europe,HU,215.0,3.0,2020-08-17,,,,14.0,,,,0.215
Norway,Europe,NO,205.0,,2023-07-31,,,,,,,,0.205
Lithuania,Europe,LT,,,2020-01-27,,,,,,,,
Denmark,Europe,DK,1179.0,58.0,2020-04-20,,,,49.2,,,,1.179
Norway,Europe,NO,838.0,,2023-10-23,,,,,,,,0.838
Netherlands,Europe,NL,5319.0,18.0,2020-09-07,,,,3.4,,,,5.319
France,Europe,FR,3.0,1.0,2020-02-03,,,,333.3,,,,0.003
Iceland,Europe,IS,274.0,,2022-11-21,,,,,,,,0.274
Portugal,Europe,PT,33272.0,532.0,2020-11-30,,,,16.0,,,,33.272
Hungary,Europe,HU,279.0,8.0,2020-03-30,,,,28.7,,,,0.279
Denmark,Europe,DK,826.0,47.0,2023-10-23,,,,56.9,,,,0.826
Slovenia,Europe,SI,118.0,2.0,2023-09-04,,,,16.9,,,,0.118
Hungary,Europe,HU,245.0,5.0,2020-08-24,,,,20.4,,,,0.245
Slovenia,Europe,SI,14000.0,21.0,2022-09-19,,,,1.5,,,,14.0
Iceland,Europe,IS,9.0,0.0,2020-07-06,,,,0.0,,,,0.009
Bulgaria,Europe,BG,4789.0,77.0,2020-10-19,,,,16.1,,,,4.789
Croatia,Europe,HR,9712.0,107.0,2020-12-14,,,,11.0,,,,9.712
Slovenia,Europe,SI,2355.0,13.0,2023-02-27,,,,5.5,,,,2.355
Austria,Europe,AT,44772.0,397.0,2020-11-09,,,,8.9,,,,44.772
France,Europe,FR,4350.0,105.0,2020-07-20,,,,24.1,,,,4.35
France,Europe,FR,178339.0,5500.0,2020-11-16,,,,30.8,,,,178.339
Germany,Europe,DE,42031.0,464.0,2020-10-19,,,,11.0,,,,42.031
Malta,Europe,MT,3.0,0.0,2020-03-09,,,,0.0,,,,0.003
Liechtenstein,Europe,LI,,,2023-08-28,,,,,,,,
Liechtenstein,Europe,LI,4.0,0.0,2020-09-14,,,,0.0,,,,0.004
Latvia,Europe,LV,0.0,0.0,2020-01-06,,,,,,,,0.0
Iceland,Europe,IS,41.0,,2023-08-28,,,,,,,,0.041
Ireland,Europe,IE,,,2020-01-27,,,,,,,,
Lithuania,Europe,LT,145.0,3.0,2020-08-10,,,,20.7,,,,0.145
Lithuania,Europe,LT,5590.0,73.0,2020-11-02,,,,13.1,,,,5.59
Iceland,Europe,IS,3.0,0.0,2020-07-13,,,,0.0,,,,0.003
Belgium,Europe,BE,1652.0,,2023-11-20,,,,,,,,1.652
France,Europe,FR,,,2023-11-13,,,,,,,,
Cyprus,Europe,CY,15.0,0.0,2020-06-08,,,,0.0,,,,0.015
Hungary,Europe,HU,197.0,,2023-08-21,,,,,,,,0.197
Germany,Europe,DE,2014.0,30.0,2023-06-12,,,,14.9,,,,2.014
Sweden,Europe,SE,7123.0,234.0,2020-06-15,,,,32.9,,,,7.123
Hungary,Europe,HU,22.0,1.0,2023-07-03,,,,45.5,,,,0.022
Iceland,Europe,IS,5.0,0.0,2020-06-22,,,,0.0,,,,0.005
Belgium,Europe,BE,2071.0,312.0,2020-05-18,,,,150.7,,,,2.071
Hungary,Europe,HU,90.0,1.0,2020-07-20,,,,11.1,,,,0.09
Denmark,Europe,DK,173.0,3.0,2020-07-13,,,,17.3,,,,0.173
Iceland,Europe,IS,207.0,,2022-11-28,,,,,,,,0.207
Lithuania,Europe,LT,11.0,0.0,2020-03-16,,,,0.0,,,,0.011
Latvia,Europe,LV,3855.0,58.0,2020-11-30,,,,15.0,,,,3.855
Finland,Europe,FI,,,2023-11-06,,,,,,,,
Belgium,Europe,BE,7963.0,1666.0,2020-04-20,,,,209.2,,,,7.963
Slovenia,Europe,SI,,,2020-02-03,,,,,,,,
Germany,Europe,DE,,,2020-01-20,,,,,,,,
Cyprus,Europe,CY,1212.0,0.0,2023-08-21,,,,0.0,,,,1.212
Slovakia,Europe,SK,160.0,0.0,2023-09-04,,,,0.0,,,,0.16
Latvia,Europe,LV,229.0,16.0,2023-04-03,,,,69.9,,,,0.229
Norway,Europe,NO,108.0,1.0,2020-05-25,,,,9.3,,,,0.108
Malta,Europe,MT,376.0,6.0,2020-09-21,,,,16.0,,,,0.376
Germany,Europe,DE,9.0,0.0,2020-02-10,,,,0.0,,,,0.009
Greece,Europe,GR,1764.0,20.0,2020-09-14,,,,11.3,,,,1.764
Ireland,Europe,IE,4653.0,38.0,2020-11-02,,,,8.2,,,,4.653
Italy,Europe,IT,108202.0,4480.0,2020-12-14,,,,41.4,,,,108.202
Cyprus,Europe,CY,1070.0,0.0,2023-04-17,,,,0.0,,,,1.07
Slovakia,Europe,SK,,,2020-01-13,,,,,,,,
Spain,Europe,ES,,,2023-09-04,,,,,,,,
